[INFO]:logger initialized.
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 0
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 3
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 3
[INFO]:line_length: 8
[INFO]:line_length: 8
[INFO]:line_length: 11
[INFO]:line_length: 11
[INFO]:line_length: 8
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 8
[INFO]:line_length: 8
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 11
[INFO]:line_length: 8
[INFO]:line_length: 8
[INFO]:line_length: 2
[INFO]:line_length: 11
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 14
[INFO]:line_length: 11
[INFO]:line_length: 8
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 5
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 8
[INFO]:line_length: 8
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 5
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 16
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 16
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 13
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 16
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 13
[INFO]:line_length: 13
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 16
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 9
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 16
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 16
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 7
[INFO]:line_length: 4
[INFO]:line_length: 4
[INFO]:line_length: 3
[INFO]:line_length: 2
[INFO]:line_length: 13
[INFO]:line_length: 13
[INFO]:line_length: 1
[INFO]:line_length: 0
[INFO]:line_length: 16
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 7
[INFO]:line_length: 3
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 13
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 10
[INFO]:line_length: 7
[INFO]:line_length: 3
[ERROR]:attempting to move out of bounds!
[INFO]:logger shutdown
